,GEO_NAME,County_Population,non_white_total,perc_non_white,predrt
495,"Oglethorpe County, GA",14784,2711,18.33739177,24.7
496,"Paulding County, GA",155840,31547,20.24319815,14.51
497,"Peach County, GA",26966,12381,45.91337239,27.68
498,"Pickens County, GA",30832,783,2.539569279,26.45
499,"Pierce County, GA",19164,1891,9.86745982,25.15
500,"Pike County, GA",18082,1880,10.39707997,23.32
501,"Polk County, GA",41621,5471,13.14480671,25.6
502,"Pulaski County, GA",11295,3956,35.02434706,28.07
503,"Putnam County, GA",21503,5816,27.04738874,29.21
504,"Quitman County, GA",2276,1335,58.65553603,44.71
505,"Rabun County, GA",16457,655,3.980069271,38.85
506,"Randolph County, GA",7087,4406,62.17017074,30.38
507,"Richmond County, GA",201463,118594,58.86639234,24.93
508,"Rockdale County, GA",89011,49588,55.70996843,20.96
509,"Schley County, GA",5211,1558,29.89829207,27.01
510,"Screven County, GA",13990,5999,42.88062902,29.17
511,"Seminole County, GA",8437,2857,33.86274742,32.63
512,"Spalding County, GA",64719,22625,34.95882198,26.33
513,"Stephens County, GA",25676,3002,11.69185231,25.54
514,"Stewart County, GA",6042,3431,56.78583251,32.92
515,"Sumter County, GA",30352,16356,53.88771745,30.65
516,"Talbot County, GA",6378,3722,58.35685168,36.77
517,"Taliaferro County, GA",1665,1093,65.64564565,38.74
518,"Tattnall County, GA",25353,7556,29.80317911,27.27
519,"Taylor County, GA",8193,3274,39.96094227,30.31
520,"Telfair County, GA",16115,6751,41.8926466,28.16
521,"Terrell County, GA",8859,5485,61.9144373,33.59
522,"Thomas County, GA",44730,16444,36.76279902,27.44
523,"Tift County, GA",40510,12839,31.69340903,25.6
524,"Toombs County, GA",27048,7219,26.68958888,31.27
525,"Towns County, GA",11417,276,2.417447666,37.35
526,"Treutlen County, GA",6777,1840,27.15065663,38.28
527,"Troup County, GA",69774,26539,38.03565798,25.26
528,"Turner County, GA",7962,3506,44.03416227,30.7
529,"Twiggs County, GA",8284,3519,42.47947851,26.4
530,"Union County, GA",22775,472,2.072447859,36.17
531,"Upson County, GA",26216,7760,29.60024413,29.41
532,"Walker County, GA",68824,3453,5.017145182,23.72
533,"Walton County, GA",90132,16586,18.40189944,20.7
534,"Ware County, GA",35599,11235,31.55987528,27.15
535,"Warren County, GA",5346,3312,61.95286195,30.85
536,"Washington County, GA",20461,10979,53.65817897,31.64
537,"Wayne County, GA",29767,6120,20.55968018,25.2
538,"Webster County, GA",2613,1050,40.1836969,40.94
539,"Wheeler County, GA",7939,3415,43.01549314,31.98
540,"White County, GA",28928,749,2.589186947,27.96
541,"Whitfield County, GA",103849,6354,6.118498974,24.66
542,"Wilcox County, GA",8846,3148,35.58670586,32.53
543,"Wilkes County, GA",9884,4283,43.33265884,30.93
544,"Wilkinson County, GA",9078,3583,39.46904605,35
545,"Worth County, GA",20656,5985,28.97463207,27.74
546,"Hawaii County, HI",197658,71295,36.06987827,24.76
547,"Honolulu County, HI",987638,538779,54.55227523,26.19
548,"Kauai County, HI",71377,31585,44.25094919,20.79
549,"Maui County, HI",165281,67666,40.93997495,24.84
550,"Ada County, ID",446052,21593,4.840915409,19.22
551,"Adams County, ID",4019,69,1.716844986,28.43
552,"Bannock County, ID",85065,4699,5.52401105,21.94
553,"Bear Lake County, ID",5962,121,2.029520295,20.23
554,"Benewah County, ID",9086,927,10.20250936,25.47
555,"Bingham County, ID",45551,3441,7.554170051,22.86
556,"Blaine County, ID",21994,422,1.918705101,21.32
557,"Boise County, ID",7163,186,2.59667737,24.78
558,"Bonner County, ID",42711,891,2.086113648,22.9
559,"Bonneville County, ID",112397,2303,2.048987073,21.11
560,"Boundary County, ID",11549,268,2.320547234,25.23
561,"Butte County, ID",2602,5,0.192159877,19.47
562,"Camas County, ID",886,0,0,16.95
563,"Canyon County, ID",212230,5476,2.580219573,23.1
564,"Caribou County, ID",6918,19,0.274645851,16.86
565,"Cassia County, ID",23615,489,2.070717764,23.97
566,"Clark County, ID",1077,103,9.5636026,25
567,"Clearwater County, ID",8640,267,3.090277778,32.56
568,"Custer County, ID",4141,46,1.110842792,29.15
569,"Elmore County, ID",26433,1878,7.104755419,19.93
570,"Franklin County, ID",13279,136,1.024173507,17.98
571,"Fremont County, ID",12965,139,1.072117239,22.42
572,"Gem County, ID",17052,438,2.568613652,26.74
573,"Gooding County, ID",15169,231,1.52284264,23.88
574,"Idaho County, ID",16337,702,4.296994552,29.68
575,"Jefferson County, ID",27969,338,1.208480818,16.63
576,"Jerome County, ID",23431,354,1.510819,21.18
577,"Kootenai County, ID",153605,4228,2.752514567,21.18
578,"Latah County, ID",39239,1875,4.778409236,15.01
579,"Lemhi County, ID",7798,28,0.359066427,28.96
580,"Lewis County, ID",3845,344,8.946684005,27.69
581,"Lincoln County, ID",5321,35,0.657771096,24.85
582,"Madison County, ID",38705,654,1.689704173,17.94
583,"Minidoka County, ID",20615,319,1.547416929,23.28
584,"Nez Perce County, ID",40155,2914,7.256879592,22.9
585,"Oneida County, ID",4326,13,0.300508553,21.17
586,"Owyhee County, ID",11455,437,3.814927979,22.88
587,"Payette County, ID",23041,410,1.779436656,21.83
588,"Power County, ID",7713,408,5.289770517,20.82
589,"Shoshone County, ID",12526,408,3.257224972,27.59
590,"Teton County, ID",11080,68,0.613718412,19.73
591,"Twin Falls County, ID",83666,2944,3.518753137,25.28
592,"Valley County, ID",10401,59,0.567253149,23.84
593,"Washington County, ID",10025,160,1.596009975,30.26
594,"Adams County, IL",66427,3572,5.377331507,24.57
595,"Alexander County, IL",6532,2244,34.35394979,28.66
596,"Bond County, IL",16712,1307,7.820727621,25.88
597,"Boone County, IL",53606,2002,3.734656568,22.52
598,"Brown County, IL",6675,1407,21.07865169,28.53
599,"Bureau County, IL",33381,651,1.950211198,24.09
600,"Calhoun County, IL",4858,59,1.21449156,25.98
601,"Carroll County, IL",14562,290,1.991484686,25.36
602,"Cass County, IL",12665,698,5.51125148,22.65
603,"Champaign County, IL",209448,50724,24.21794431,26.56
604,"Christian County, IL",33231,773,2.326141254,22.49
605,"Clark County, IL",15836,163,1.029300328,21.57
606,"Clay County, IL",13338,119,0.892187734,24.41
607,"Clinton County, IL",37628,1635,4.345168492,19.24
608,"Coles County, IL",51736,2736,5.288387197,22.65
609,"Cook County, IL",5223719,1623101,31.07175175,33.71
610,"Crawford County, IL",19088,1264,6.621961442,21.85
611,"Cumberland County, IL",10865,75,0.690289922,18.45
612,"DeKalb County, IL",104200,10675,10.24472169,20.78
613,"De Witt County, IL",16042,103,0.64206458,20.02
614,"Douglas County, IL",19714,377,1.912346556,23.37
615,"DuPage County, IL",931743,155477,16.68668292,24.83
616,"Edgar County, IL",17539,254,1.448201152,22.54
617,"Edwards County, IL",6507,103,1.582910712,23.76
618,"Effingham County, IL",34174,428,1.252414116,19.7
619,"Fayette County, IL",21724,1199,5.519241392,25.05
620,"Ford County, IL",13398,275,2.052545156,22.61
621,"Franklin County, IL",39127,687,1.755820789,24.09
622,"Fulton County, IL",35418,1505,4.249251793,22.03
623,"Gallatin County, IL",5157,61,1.182858251,28.55
624,"Greene County, IL",13218,259,1.959449236,21.95
625,"Grundy County, IL",50509,1198,2.371854521,14.73
626,"Hamilton County, IL",8221,103,1.252888943,21.57
627,"Hancock County, IL",18112,220,1.214664311,23.8
628,"Hardin County, IL",4009,124,3.093040659,27.16
629,"Henderson County, IL",6884,69,1.00232423,21.87
630,"Henry County, IL",49464,1232,2.490700307,24.26
631,"Iroquois County, IL",28169,397,1.409350705,22.69
632,"Jackson County, IL",58551,10875,18.57355126,22.48
633,"Jasper County, IL",9598,117,1.219003959,24.21
634,"Jefferson County, IL",38169,3694,9.678010951,24.47
635,"Jersey County, IL",22069,175,0.792967511,20.21
636,"Jo Daviess County, IL",21834,274,1.254923514,26.65
637,"Johnson County, IL",12602,1543,12.24408824,23.69
638,"Kane County, IL",530839,53138,10.01019141,24.48
639,"Kankakee County, IL",111061,18022,16.22711843,27.67
640,"Kendall County, IL",124626,13104,10.51465986,13.41
641,"Knox County, IL",50999,5241,10.27667209,27.92
642,"Lake County, IL",703619,102647,14.58843493,22.97
643,"LaSalle County, IL",110401,3934,3.56337352,
644,"Lawrence County, IL",16189,1527,9.432330595,19.63
645,"Lee County, IL",34527,2133,6.177773916,22.34
646,"Livingston County, IL",36324,1735,4.776456337,25.69
647,"Logan County, IL",29207,2113,7.234567056,22.21
648,"McDonough County, IL",30875,2223,7.2,25.44
649,"McHenry County, IL",307789,13178,4.281504537,17.63
650,"McLean County, IL",173219,23837,13.76119248,21.59
651,"Macon County, IL",106512,16745,15.72123329,28.3
652,"Macoupin County, IL",45719,720,1.574837595,21.42
653,"Madison County, IL",265670,25874,9.739150073,22.67
654,"Marion County, IL",38084,1680,4.411301334,24.45
655,"Marshall County, IL",11794,122,1.034424284,23.99
656,"Mason County, IL",13778,171,1.241109014,23.1
657,"Massac County, IL",14430,930,6.444906445,26.31
658,"Menard County, IL",12367,177,1.431228269,21.37
659,"Mercer County, IL",15693,173,1.102402345,23.52
660,"Monroe County, IL",33936,424,1.249410655,17.59
661,"Montgomery County, IL",29009,1548,5.336274949,24.66
662,"Morgan County, IL",34426,2704,7.854528554,23.91
663,"Moultrie County, IL",14703,150,1.020199959,29.64
664,"Ogle County, IL",51328,994,1.936564838,20.15
665,"Peoria County, IL",184463,40359,21.87918444,26.54
666,"Perry County, IL",21384,2070,9.68013468,25.77
667,"Piatt County, IL",16427,174,1.059231753,21.1
668,"Pike County, IL",15754,329,2.088358512,22.22
669,"Pope County, IL",4249,260,6.119086844,29.76
670,"Pulaski County, IL",5611,1708,30.44020674,28.37
671,"Putnam County, IL",5746,59,1.026801253,22.83
672,"Randolph County, IL",32546,3486,10.71099367,23.42
673,"Richland County, IL",15881,355,2.235375606,23.56
674,"Rock Island County, IL",145275,18892,13.00430219,28.04
675,"St. Clair County, IL",263463,83608,31.73424731,22.58
676,"Saline County, IL",24231,957,3.949486195,24.43
677,"Sangamon County, IL",197661,29454,14.90127036,25.31
678,"Schuyler County, IL",7064,525,7.43204983,26.19
679,"Scott County, IL",5047,42,0.832177531,27.1
680,"Shelby County, IL",21832,247,1.131366801,21.85
681,"Stark County, IL",5500,99,1.8,28.83
682,"Stephenson County, IL",45433,4887,10.75649858,28.08
683,"Tazewell County, IL",133852,3385,2.52891253,22.2
684,"Union County, IL",17127,314,1.833362527,22.73
685,"Vermilion County, IL",78407,11953,15.24481233,27.72
686,"Wabash County, IL",11573,226,1.952821222,23.56
687,"Warren County, IL",17338,946,5.456223324,21.52
688,"Washington County, IL",14155,177,1.25044154,19.63
689,"Wayne County, IL",16487,371,2.250257779,24.91
690,"White County, IL",14025,167,1.190730838,24.29
691,"Whiteside County, IL",56396,1418,2.514362721,24.86
692,"Will County, IL",688697,116094,16.85705034,21.32
693,"Williamson County, IL",67299,3758,5.584035424,22.34
694,"Winnebago County, IL",286174,45117,15.76558318,26.28
695,"Woodford County, IL",38817,468,1.205657315,19.34
696,"Adams County, IN",35195,548,1.557039352,20.01
697,"Allen County, IN",370016,56748,15.33663409,22.77
698,"Bartholomew County, IN",81893,7537,9.203472824,20.01
699,"Benton County, IN",8667,72,0.830737279,20.86
700,"Blackford County, IN",12129,105,0.865693792,25.23
701,"Boone County, IN",64321,2829,4.398252515,13.11
702,"Brown County, IN",15034,243,1.616336304,23.06
703,"Carroll County, IN",19994,191,0.955286586,21.34
704,"Cass County, IN",38084,1323,3.4738998,25.32
705,"Clark County, IN",115702,9082,7.849475376,21.15
706,"Clay County, IN",26268,290,1.104004873,22.28
707,"Clinton County, IN",32301,593,1.835856475,24.76
708,"Crawford County, IN",10581,84,0.793875815,22.21
709,"Daviess County, IN",32937,641,1.9461396,27.52
710,"Dearborn County, IN",49501,859,1.735318478,19
711,"Decatur County, IN",26552,641,2.414130762,21.53
712,"DeKalb County, IN",42704,290,0.679093293,
713,"Delaware County, IN",115616,10440,9.029892056,23.87
714,"Dubois County, IN",42418,597,1.407421378,20.52
715,"Elkhart County, IN",203604,13465,6.613327832,22.86
716,"Fayette County, IN",23259,632,2.71722774,29.43
717,"Floyd County, IN",76809,5221,6.797380515,21.14
718,"Fountain County, IN",16486,175,1.061506733,21.51
719,"Franklin County, IN",22842,91,0.398388933,19.19
720,"Fulton County, IN",20212,397,1.964179695,24.23
721,"Gibson County, IN",33596,815,2.425884034,20.99
722,"Grant County, IN",66944,5738,8.571343212,26.53
723,"Greene County, IN",32295,270,0.836042731,23.51
724,"Hamilton County, IN",316095,30536,9.660386909,13.88
725,"Hancock County, IN",73830,2250,3.04754165,17.08
726,"Harrison County, IN",39712,604,1.520950846,20.8
727,"Hendricks County, IN",160940,15370,9.55014291,15.24
728,"Henry County, IN",48483,1581,3.260936823,24.13
729,"Howard County, IN",82387,7519,9.126439851,24.22
730,"Huntington County, IN",36378,795,2.185386772,18.03
731,"Jackson County, IN",43938,1505,3.425281078,22.52
732,"Jasper County, IN",33449,423,1.264611797,19.68
733,"Jay County, IN",20993,149,0.709760396,21.17
734,"Jefferson County, IN",32237,1049,3.254024878,26.5
735,"Jennings County, IN",27727,466,1.680672269,23.18
736,"Johnson County, IN",151564,8752,5.774458315,17.15
737,"Knox County, IN",37409,1474,3.940228287,23.33
738,"Kosciusko County, IN",78806,1791,2.272669594,20.01
739,"LaGrange County, IN",38942,132,0.338965641,
740,"Lake County, IN",486849,124822,25.63875041,29.08
741,"LaPorte County, IN",110552,13285,12.01696939,
742,"Lawrence County, IN",45619,649,1.422652842,22.44
743,"Madison County, IN",129505,11252,8.688467627,23.38
744,"Marion County, IN",944523,294047,31.1317988,26.63
745,"Marshall County, IN",46595,736,1.579568623,23.26
746,"Martin County, IN",10210,127,1.24387855,20.86
747,"Miami County, IN",35901,2340,6.517924292,24.61
748,"Monroe County, IN",145403,14254,9.803098973,19.65
749,"Montgomery County, IN",38276,700,1.828822238,22.26
750,"Morgan County, IN",69727,763,1.094267644,20.89
751,"Newton County, IN",14018,51,0.363817948,22.27
752,"Noble County, IN",47451,571,1.20334661,22.4
753,"Ohio County, IN",5887,97,1.647698318,23.99
754,"Orange County, IN",19547,384,1.964495831,25.18
755,"Owen County, IN",20878,306,1.46565763,23.77
756,"Parke County, IN",16996,242,1.423864439,23.96
757,"Perry County, IN",19141,706,3.688417533,23.81
758,"Pike County, IN",12411,216,1.740391588,21.18
759,"Porter County, IN",168041,8865,5.275498242,20.02
760,"Posey County, IN",25589,629,2.458087459,20.45
761,"Pulaski County, IN",12660,167,1.319115324,20.32
762,"Putnam County, IN",37559,1791,4.768497564,20.95
763,"Randolph County, IN",25076,242,0.965066199,22.5
764,"Ripley County, IN",28425,512,1.80123131,20.7
765,"Rush County, IN",16704,285,1.706178161,22.48
766,"St. Joseph County, IN",269240,42626,15.83197148,26.26
767,"Scott County, IN",23743,255,1.074000758,22.95
768,"Shelby County, IN",44399,828,1.864906867,22.34
769,"Spencer County, IN",20526,265,1.291045503,20.28
770,"Starke County, IN",22941,293,1.277189312,21.77
771,"Steuben County, IN",34474,282,0.818007774,21.64
772,"Sullivan County, IN",20792,942,4.530588688,24.22
773,"Switzerland County, IN",10628,225,2.117049304,19.9
774,"Tippecanoe County, IN",189294,25527,13.48537196,21.68
775,"Tipton County, IN",15218,138,0.90682087,21.65
776,"Union County, IN",7153,76,1.062491262,23.72
777,"Vanderburgh County, IN",181313,19759,10.89772934,25.69
778,"Vermillion County, IN",15560,310,1.992287918,26.11
779,"Vigo County, IN",107693,9306,8.641230164,24.48
780,"Wabash County, IN",31631,601,1.900034776,25.66
781,"Warren County, IN",8247,72,0.873044744,23.61
782,"Warrick County, IN",61928,2843,4.59081514,16.57
783,"Washington County, IN",27827,187,0.6720092,22.82
784,"Wayne County, IN",66613,4309,6.468707309,26.76
785,"Wells County, IN",27947,370,1.32393459,20.45
786,"White County, IN",24217,238,0.982780691,21.12
787,"Whitley County, IN",33649,402,1.194686321,18.22
788,"Adair County, IA",7124,67,0.940482875,20.43
789,"Adams County, IA",3726,29,0.778314546,21.56
790,"Allamakee County, IA",13880,279,2.010086455,24.28
791,"Appanoose County, IA",12510,164,1.310951239,23.92
792,"Audubon County, IA",5637,50,0.886996629,23.17
793,"Benton County, IA",25626,287,1.119956294,19.26
794,"Black Hawk County, IA",133009,16204,12.18263426,24.37
795,"Boone County, IA",26399,458,1.734914201,18.66
796,"Bremer County, IA",24782,627,2.530062142,20.42
797,"Buchanan County, IA",21125,217,1.027218935,19.24
798,"Buena Vista County, IA",20260,2806,13.84995064,23.03
799,"Butler County, IA",14735,204,1.384458772,20.11
800,"Calhoun County, IA",9780,215,2.198364008,22.96
801,"Carroll County, IA",20344,61,0.299842705,19.81
802,"Cass County, IA",13191,176,1.334243045,24.06
803,"Cedar County, IA",18445,240,1.301165628,20.9
804,"Cerro Gordo County, IA",42984,1443,3.357063093,24.57
805,"Cherokee County, IA",11468,398,3.470526683,26.29
806,"Chickasaw County, IA",12099,148,1.22324159,19.06
807,"Clarke County, IA",9282,45,0.484809308,20.64
808,"Clay County, IA",16313,205,1.256666462,22.21
809,"Clayton County, IA",17672,296,1.674966048,20.79
810,"Clinton County, IA",47218,1778,3.765513152,21.82
811,"Crawford County, IA",17132,896,5.229978987,26.44
812,"Dallas County, IA",84002,5113,6.086759839,15.12
813,"Davis County, IA",8885,67,0.75407991,31.24
814,"Decatur County, IA",8044,253,3.145201392,25.25
815,"Delaware County, IA",17258,169,0.979255997,17.29
816,"Des Moines County, IA",39600,2727,6.886363636,26.5
817,"Dickinson County, IA",17056,294,1.723733583,23.98
818,"Dubuque County, IA",96802,5070,5.237495093,23.96
819,"Emmet County, IA",9551,237,2.481415559,22.81
820,"Fayette County, IA",19929,545,2.734708214,21.29
821,"Floyd County, IA",15858,615,3.878168748,27.18
822,"Franklin County, IA",10245,152,1.483650561,21.16
823,"Fremont County, IA",6968,81,1.162456946,23.69
824,"Greene County, IA",9003,104,1.155170499,23.9
825,"Grundy County, IA",12341,127,1.029090025,19.64
826,"Guthrie County, IA",10674,66,0.618324902,25.34
827,"Hamilton County, IA",15110,695,4.599602912,20.95
828,"Hancock County, IA",10888,144,1.322556943,23.49
829,"Hardin County, IA",17127,478,2.79091493,23.17
830,"Harrison County, IA",14143,150,1.060595348,23.93
831,"Henry County, IA",19926,1039,5.214292884,21.03
832,"Howard County, IA",9264,33,0.356217617,23.68
833,"Humboldt County, IA",9566,106,1.108091156,22.98
834,"Ida County, IA",6916,90,1.301330249,21.25
835,"Iowa County, IA",16207,201,1.24020485,18.46
836,"Jackson County, IA",19395,317,1.634441866,21.38
837,"Jasper County, IA",36891,1005,2.724241685,21.12
838,"Jefferson County, IA",18077,1430,7.910604636,25.23
839,"Johnson County, IA",147001,19573,13.31487541,19.55
840,"Jones County, IA",20568,736,3.578374173,20.33
841,"Keokuk County, IA",10200,83,0.81372549,20.21
842,"Kossuth County, IA",15075,275,1.824212272,21.5
843,"Lee County, IA",34541,1171,3.390173996,23.38
844,"Linn County, IA",222121,17721,7.978084017,21.08
845,"Louisa County, IA",11223,604,5.381805221,23.76
846,"Lucas County, IA",8597,15,0.17447947,25.27
847,"Lyon County, IA",11769,147,1.249044099,20.49
848,"Madison County, IA",15890,269,1.692888609,16.97
849,"Mahaska County, IA",22208,728,3.278097983,22.27
850,"Marion County, IA",33207,575,1.731562622,19.38
851,"Marshall County, IA",40271,1975,4.904273547,27.96
852,"Mills County, IA",14957,305,2.03917898,19.77
853,"Mitchell County, IA",10631,131,1.23224532,20.77
854,"Monona County, IA",8796,205,2.33060482,25.45
855,"Monroe County, IA",7863,15,0.190766883,19.1
856,"Montgomery County, IA",10155,50,0.492368291,24.13
857,"Muscatine County, IA",42950,1496,3.483119907,21.91
858,"O'Brien County, IA",13911,324,2.329092085,20.52
859,"Osceola County, IA",6115,106,1.733442355,20
860,"Page County, IA",15363,534,3.475883616,22.13
861,"Palo Alto County, IA",9055,272,3.003865268,22.29
862,"Plymouth County, IA",25039,440,1.757258676,21.52
863,"Pocahontas County, IA",6898,177,2.565961148,23
864,"Polk County, IA",474274,54372,11.46425906,22.68
865,"Pottawattamie County, IA",93503,2313,2.473717421,23.99
866,"Poweshiek County, IA",18605,750,4.031174415,21.72
867,"Ringgold County, IA",4984,68,1.364365971,28.07
868,"Sac County, IA",9868,72,0.729631131,20.08
869,"Scott County, IA",172288,18183,10.55384008,24.13
870,"Shelby County, IA",11694,150,1.282709082,22.94
871,"Sioux County, IA",34825,496,1.424264178,17.95
872,"Story County, IA",96922,9547,9.850188812,19.94
873,"Tama County, IA",17136,1594,9.302054155,21.78
874,"Taylor County, IA",6201,73,1.177229479,27.75
875,"Union County, IA",12453,263,2.111940898,20.36
876,"Van Buren County, IA",7223,62,0.858369099,28.78
877,"Wapello County, IA",35315,1757,4.975222993,25.19
878,"Warren County, IA",49361,744,1.507262819,16.01
879,"Washington County, IA",22143,365,1.648376462,19.56
880,"Wayne County, IA",6413,88,1.372212693,23.02
881,"Webster County, IA",36757,2356,6.409663465,26.07
882,"Winnebago County, IA",10571,330,3.121748179,22.37
883,"Winneshiek County, IA",20401,485,2.377334444,21.7
884,"Woodbury County, IA",102398,8780,8.574386218,23.8
885,"Worth County, IA",7489,124,1.655761784,19.64
886,"Wright County, IA",12804,172,1.343330209,22.44
887,"Allen County, KS",12630,308,2.438638163,25.5
888,"Anderson County, KS",7852,212,2.699949058,22.51
889,"Atchison County, KS",16363,536,3.275682943,24.34
890,"Barber County, KS",4733,108,2.281850835,26.9
891,"Barton County, KS",26791,871,3.251091785,24.4
892,"Bourbon County, KS",14702,677,4.604815671,24.25
893,"Brown County, KS",9664,964,9.975165563,25.02
894,"Butler County, KS",66468,2870,4.317867244,17.52
895,"Chase County, KS",2645,59,2.230623819,25.68
896,"Chautauqua County, KS",3367,228,6.771606772,36.54
897,"Cherokee County, KS",20331,783,3.85126162,25.02
898,"Cheyenne County, KS",2677,1,0.037355248,26.17
899,"Clark County, KS",2053,53,2.58158792,32.22
900,"Clay County, KS",8142,153,1.879145173,21.57
901,"Cloud County, KS",9060,176,1.942604857,22.83
902,"Coffey County, KS",8296,139,1.675506268,22.91
903,"Comanche County, KS",1780,0,0,26.66
904,"Cowley County, KS",35591,2377,6.678654716,23.92
905,"Crawford County, KS",39108,1835,4.692134602,19.35
906,"Decatur County, KS",2881,34,1.180145783,25.51
907,"Dickinson County, KS",19004,508,2.673121448,22.63
908,"Doniphan County, KS",7736,504,6.514994829,20.27
909,"Douglas County, KS",119319,14238,11.93271818,20.77
910,"Edwards County, KS",2925,28,0.957264957,23.42
911,"Elk County, KS",2562,70,2.732240437,37.49
912,"Ellis County, KS",28878,804,2.784126325,23.04
913,"Ellsworth County, KS",6293,380,6.038455427,25.05
914,"Finney County, KS",36957,2597,7.027085532,24.51
915,"Ford County, KS",34484,1386,4.019255307,26.08
916,"Franklin County, KS",25563,491,1.920744827,17.65
917,"Geary County, KS",34895,8169,23.41023069,15.9
918,"Gove County, KS",2619,60,2.290950745,27.42
919,"Graham County, KS",2545,130,5.10805501,29.13
920,"Grant County, KS",7616,19,0.24947479,19.03
921,"Gray County, KS",6037,122,2.020871294,17.54
922,"Greeley County, KS",1200,15,1.25,24.21
923,"Greenwood County, KS",6156,36,0.584795322,27.42
924,"Hamilton County, KS",2616,96,3.669724771,30.57
925,"Harper County, KS",5673,168,2.961396087,23.57
926,"Harvey County, KS",34555,1232,3.565330632,20.19
927,"Haskell County, KS",4047,33,0.815418829,18.9
928,"Hodgeman County, KS",1842,40,2.17155266,28.77
929,"Jackson County, KS",13318,1149,8.627421535,23.47
930,"Jefferson County, KS",18888,259,1.371241,19.71
931,"Jewell County, KS",2916,37,1.268861454,26.42
932,"Johnson County, KS",585502,57871,9.88399698,19.91
933,"Kearny County, KS",3932,101,2.568667345,27.1
934,"Kingman County, KS",7470,64,0.856760375,21.5
935,"Kiowa County, KS",2526,82,3.246239113,21.62
936,"Labette County, KS",20367,1130,5.548190701,23.93
937,"Lane County, KS",1642,35,2.131546894,23.06
938,"Leavenworth County, KS",80042,8616,10.76434872,19.42
939,"Lincoln County, KS",3097,23,0.742654181,24.72
940,"Linn County, KS",9635,199,2.065386611,24.49
941,"Logan County, KS",2810,28,0.996441281,25.14
942,"Lyon County, KS",33299,1689,5.072224391,21.25
943,"McPherson County, KS",28630,655,2.28780999,21.99
944,"Marion County, KS",12032,101,0.839428191,26.46
945,"Marshall County, KS",9798,149,1.520718514,20.53
946,"Meade County, KS",4261,79,1.854024877,17.82
947,"Miami County, KS",33127,896,2.704742355,18.53
948,"Mitchell County, KS",6222,76,1.221472195,25.45
949,"Montgomery County, KS",32970,3129,9.49044586,28.52
950,"Morris County, KS",5566,49,0.880344951,27.3
951,"Morton County, KS",2838,47,1.656095842,31.3
952,"Nemaha County, KS",10104,123,1.217339667,21.09
953,"Neosho County, KS",16125,318,1.972093023,23.98
954,"Ness County, KS",2955,37,1.252115059,30.91
955,"Norton County, KS",5486,226,4.119577105,26.93
956,"Osage County, KS",15882,161,1.013726231,20.75
957,"Osborne County, KS",3603,38,1.054676658,24.18
958,"Ottawa County, KS",5902,118,1.999322264,21.17
959,"Pawnee County, KS",6709,414,6.170815323,25.26
960,"Phillips County, KS",5408,84,1.553254438,23.07
961,"Pottawatomie County, KS",23545,730,3.100445955,16.5
962,"Pratt County, KS",9582,378,3.944896681,26.09
963,"Rawlins County, KS",2509,37,1.474691112,25.6
964,"Reno County, KS",63101,2760,4.373940191,24.63
965,"Republic County, KS",4686,63,1.344430218,24.06
966,"Rice County, KS",9762,378,3.872157345,24.28
967,"Riley County, KS",75296,9005,11.95946664,19.68
968,"Rooks County, KS",5118,75,1.465416178,23.01
969,"Rush County, KS",3102,33,1.063829787,23.38
970,"Russell County, KS",6977,160,2.293249248,24.78
971,"Saline County, KS",54977,3047,5.542317696,28.82
